id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5080482016,Patrick R. Heck,https://api.openalex.org/works?filter=author.id:A5080482016,9,44,US
https://openalex.org/A5073875709,Vincent D. Blondel,https://api.openalex.org/works?filter=author.id:A5073875709,50,269,BE
https://openalex.org/A5006951548,George A. Lozano,https://api.openalex.org/works?filter=author.id:A5006951548,15,51,CA
https://openalex.org/A5087181065,Giuseppe Tradigo,https://api.openalex.org/works?filter=author.id:A5087181065,14,162,IT
https://openalex.org/A5052256865,Rachid Azrout,https://api.openalex.org/works?filter=author.id:A5052256865,13,36,NL
https://openalex.org/A5003757583,Zhonghao Yu,https://api.openalex.org/works?filter=author.id:A5003757583,20,51,CN
https://openalex.org/A5027571680,Harold Snieder,https://api.openalex.org/works?filter=author.id:A5027571680,104,795,NL
https://openalex.org/A5037019511,Rudy M. Jonker,https://api.openalex.org/works?filter=author.id:A5037019511,11,17,DE
https://openalex.org/A5002787525,Timo Lenzner,https://api.openalex.org/works?filter=author.id:A5002787525,12,50,DE
https://openalex.org/A5049367753,Ingo R. Titze,https://api.openalex.org/works?filter=author.id:A5049367753,82,464,US
https://openalex.org/A5013727792,Núria Oliver,https://api.openalex.org/works?filter=author.id:A5013727792,44,250,GB
https://openalex.org/A5016757424,Anna Rotkirch,https://api.openalex.org/works?filter=author.id:A5016757424,25,163,FI
https://openalex.org/A5033035520,Michele Treccani,https://api.openalex.org/works?filter=author.id:A5033035520,7,20,AT
https://openalex.org/A5081171206,Joel Wright,https://api.openalex.org/works?filter=author.id:A5081171206,4,4,GB
,,,,,
https://openalex.org/A5003874514,Manuel Gomes,https://api.openalex.org/works?filter=author.id:A5003874514,19,125,GB
https://openalex.org/A5037877977,Audrey Souverain,https://api.openalex.org/works?filter=author.id:A5037877977,7,10,US
https://openalex.org/A5046111391,Jonathan Ellis,https://api.openalex.org/works?filter=author.id:A5046111391,9,64,GB
https://openalex.org/A5060837737,J. Miller McPherson,https://api.openalex.org/works?filter=author.id:A5060837737,20,35,US
https://openalex.org/A5032510767,Sandrine Isoard-Gautheur,https://api.openalex.org/works?filter=author.id:A5032510767,16,59,FR
https://openalex.org/A5030882661,Luat T. Vuong,https://api.openalex.org/works?filter=author.id:A5030882661,14,126,US
https://openalex.org/A5044453295,Philip DeCamp,https://api.openalex.org/works?filter=author.id:A5044453295,7,12,US
https://openalex.org/A5089199959,Barbara Pfetsch,https://api.openalex.org/works?filter=author.id:A5089199959,22,174,DE
https://openalex.org/A5050821883,Bogdan Vasilescu,https://api.openalex.org/works?filter=author.id:A5050821883,36,120,US
https://openalex.org/A5081463549,Anke J. Woudstra,https://api.openalex.org/works?filter=author.id:A5081463549,8,21,NL
https://openalex.org/A5038488889,Dražen Prelec,https://api.openalex.org/works?filter=author.id:A5038488889,36,115,US
https://openalex.org/A5001226970,Yann LeCun,https://api.openalex.org/works?filter=author.id:A5001226970,96,469,US
https://openalex.org/A5060050703,Etienne P. LeBel,https://api.openalex.org/works?filter=author.id:A5060050703,22,103,CA
https://openalex.org/A5000382350,Sandra Winters,https://api.openalex.org/works?filter=author.id:A5000382350,9,35,FI
https://openalex.org/A5013091873,Hiroshi Masuichi,https://api.openalex.org/works?filter=author.id:A5013091873,5,26,JP
https://openalex.org/A5033022165,Terry Kit-fong Au,https://api.openalex.org/works?filter=author.id:A5033022165,33,108,HK
https://openalex.org/A5068511908,Pascal Hersen,https://api.openalex.org/works?filter=author.id:A5068511908,31,107,FR
https://openalex.org/A5003959033,Xiuwen Han,https://api.openalex.org/works?filter=author.id:A5003959033,46,225,CN
https://openalex.org/A5069904190,Sang Hyun Cho,https://api.openalex.org/works?filter=author.id:A5069904190,53,826,KR
https://openalex.org/A5050321033,Agnese Vitali,https://api.openalex.org/works?filter=author.id:A5050321033,11,54,IT
https://openalex.org/A5047202614,Suzanne B. Bricker,https://api.openalex.org/works?filter=author.id:A5047202614,31,82,US
https://openalex.org/A5077289100,Susan Biancani,https://api.openalex.org/works?filter=author.id:A5077289100,4,9,US
https://openalex.org/A5038151859,Tao Lan,https://api.openalex.org/works?filter=author.id:A5038151859,24,140,CN
https://openalex.org/A5071291933,W. Gregory Hundley,https://api.openalex.org/works?filter=author.id:A5071291933,53,215,US
https://openalex.org/A5088698784,Ivan Sysoev,https://api.openalex.org/works?filter=author.id:A5088698784,5,15,US
https://openalex.org/A5025977681,Philipp Singer,https://api.openalex.org/works?filter=author.id:A5025977681,19,79,DE
https://openalex.org/A5064735102,Lesia Semenova,https://api.openalex.org/works?filter=author.id:A5064735102,4,15,US
https://openalex.org/A5087142923,Ling Chu,https://api.openalex.org/works?filter=author.id:A5087142923,21,168,CN
https://openalex.org/A5073873557,Marie K. Deserno,https://api.openalex.org/works?filter=author.id:A5073873557,14,38,NL
https://openalex.org/A5074535221,Alexander Nilsson,https://api.openalex.org/works?filter=author.id:A5074535221,7,68,SE
https://openalex.org/A5031409452,Frank Larøi,https://api.openalex.org/works?filter=author.id:A5031409452,39,282,BE
https://openalex.org/A5027260515,Laura Dietz,https://api.openalex.org/works?filter=author.id:A5027260515,13,99,US
,,,,,
https://openalex.org/A5051383046,Matthew C. Ehrlich,https://api.openalex.org/works?filter=author.id:A5051383046,10,55,US
https://openalex.org/A5059232942,Junming Sun,https://api.openalex.org/works?filter=author.id:A5059232942,38,126,US
https://openalex.org/A5083136174,Vikranth R. Bejjanki,https://api.openalex.org/works?filter=author.id:A5083136174,9,34,US
https://openalex.org/A5071231493,Anders Wennborg,https://api.openalex.org/works?filter=author.id:A5071231493,27,66,SE
https://openalex.org/A5037186646,Michael Macy,https://api.openalex.org/works?filter=author.id:A5037186646,6,10,US
https://openalex.org/A5006384169,Yong Huang,https://api.openalex.org/works?filter=author.id:A5006384169,26,261,CN
https://openalex.org/A5079400587,Andrea W. M. Evers,https://api.openalex.org/works?filter=author.id:A5079400587,18,110,NL
https://openalex.org/A5072812323,Nick Bennett,https://api.openalex.org/works?filter=author.id:A5072812323,19,100,AU
https://openalex.org/A5050466304,Eric Warburg,https://api.openalex.org/works?filter=author.id:A5050466304,1,2,US
https://openalex.org/A5000399565,Corine S. Meppelink,https://api.openalex.org/works?filter=author.id:A5000399565,10,24,NL
https://openalex.org/A5012436815,Kirsten Talbot,https://api.openalex.org/works?filter=author.id:A5012436815,2,4,ZA
https://openalex.org/A5070868769,Selma Šabanović,https://api.openalex.org/works?filter=author.id:A5070868769,28,207,US
https://openalex.org/A5083916568,Karishma Sharma,https://api.openalex.org/works?filter=author.id:A5083916568,8,79,KE
https://openalex.org/A5023225233,H Song,https://api.openalex.org/works?filter=author.id:A5023225233,17,207,CN
https://openalex.org/A5030173821,Brittney Wagner,https://api.openalex.org/works?filter=author.id:A5030173821,2,5,US
https://openalex.org/A5048645605,Davide Barbieri,https://api.openalex.org/works?filter=author.id:A5048645605,26,143,ES
https://openalex.org/A5043488137,Lino von Klipstein,https://api.openalex.org/works?filter=author.id:A5043488137,4,10,NL
,,,,,
https://openalex.org/A5007126580,Yu Zhang,https://api.openalex.org/works?filter=author.id:A5007126580,25,215,CN
https://openalex.org/A5007897655,Michael Schuhmacher,https://api.openalex.org/works?filter=author.id:A5007897655,5,18,DE
https://openalex.org/A5057196369,Andrea Flori,https://api.openalex.org/works?filter=author.id:A5057196369,13,69,IT
https://openalex.org/A5039189324,Alejandro Pena-Bello,https://api.openalex.org/works?filter=author.id:A5039189324,10,16,CH
https://openalex.org/A5023245043,Florian Foos,https://api.openalex.org/works?filter=author.id:A5023245043,7,34,GB
https://openalex.org/A5071360545,Anna Rumshisky,https://api.openalex.org/works?filter=author.id:A5071360545,25,134,US
https://openalex.org/A5090048784,Paul M. Salmon,https://api.openalex.org/works?filter=author.id:A5090048784,55,674,AU
https://openalex.org/A5067897724,Nele Goeyvaerts,https://api.openalex.org/works?filter=author.id:A5067897724,13,29,BE
https://openalex.org/A5033643258,Serguei Saavedra,https://api.openalex.org/works?filter=author.id:A5033643258,28,113,US
https://openalex.org/A5061879137,A. Esquivel,https://api.openalex.org/works?filter=author.id:A5061879137,5,37,MX
https://openalex.org/A5035111732,Moshe Hoffman,https://api.openalex.org/works?filter=author.id:A5035111732,21,101,US
https://openalex.org/A5052947203,Frank Blaauw,https://api.openalex.org/works?filter=author.id:A5052947203,8,32,NL
https://openalex.org/A5000005989,Olga Kunina‐Habenicht,https://api.openalex.org/works?filter=author.id:A5000005989,16,52,DE
https://openalex.org/A5052372722,Cass R. Sunstein,https://api.openalex.org/works?filter=author.id:A5052372722,104,1461,US
https://openalex.org/A5049607869,Bahador Bahrami,https://api.openalex.org/works?filter=author.id:A5049607869,31,117,GB
https://openalex.org/A5000212728,Oskar Skibski,https://api.openalex.org/works?filter=author.id:A5000212728,7,52,PL
https://openalex.org/A5046026314,Maja Djundeva,https://api.openalex.org/works?filter=author.id:A5046026314,6,31,NL
https://openalex.org/A5070635300,Benny Borremans,https://api.openalex.org/works?filter=author.id:A5070635300,21,61,US
https://openalex.org/A5013228403,Goytom Abraha Kahsay,https://api.openalex.org/works?filter=author.id:A5013228403,7,29,DK
https://openalex.org/A5086390492,Debasmita Bhattacharya,https://api.openalex.org/works?filter=author.id:A5086390492,5,29,IN
https://openalex.org/A5023950359,Sameet Sreenivasan,https://api.openalex.org/works?filter=author.id:A5023950359,29,196,US
https://openalex.org/A5021211569,Alexander C. Kalloniatis,https://api.openalex.org/works?filter=author.id:A5021211569,16,89,AU
https://openalex.org/A5063832749,Sepideh Heydari,https://api.openalex.org/works?filter=author.id:A5063832749,2,7,CA
https://openalex.org/A5022688047,Andrea Nedić,https://api.openalex.org/works?filter=author.id:A5022688047,4,7,US
https://openalex.org/A5072225157,Barbara Hero,https://api.openalex.org/works?filter=author.id:A5072225157,55,309,DE
https://openalex.org/A5080131701,Kegen Yu,https://api.openalex.org/works?filter=author.id:A5080131701,28,276,CN
https://openalex.org/A5045276765,Christopher A. Bailey,https://api.openalex.org/works?filter=author.id:A5045276765,14,59,US
https://openalex.org/A5060162970,Dan Doty,https://api.openalex.org/works?filter=author.id:A5060162970,1,5,US
https://openalex.org/A5034664324,Angela Duckworth,https://api.openalex.org/works?filter=author.id:A5034664324,64,301,US
https://openalex.org/A5013490018,Douglas West,https://api.openalex.org/works?filter=author.id:A5013490018,26,118,GB
https://openalex.org/A5063297679,Iris Haas,https://api.openalex.org/works?filter=author.id:A5063297679,2,5,DE
https://openalex.org/A5091078668,Christian Agrillo,https://api.openalex.org/works?filter=author.id:A5091078668,34,132,IT
https://openalex.org/A5065904708,Sang Heup Moon,https://api.openalex.org/works?filter=author.id:A5065904708,48,360,KR
https://openalex.org/A5047270546,Noémie Elhadad,https://api.openalex.org/works?filter=author.id:A5047270546,40,213,US
https://openalex.org/A5060827388,Channing E. Tate,https://api.openalex.org/works?filter=author.id:A5060827388,7,19,US
,,,,,
https://openalex.org/A5022077216,Rodolphe Thiébaut,https://api.openalex.org/works?filter=author.id:A5022077216,61,498,FR
https://openalex.org/A5042663603,Stan Sclaroff,https://api.openalex.org/works?filter=author.id:A5042663603,58,376,US
https://openalex.org/A5047857923,Joshua Knobe,https://api.openalex.org/works?filter=author.id:A5047857923,47,220,US
https://openalex.org/A5017980378,Andrea Bonanomi,https://api.openalex.org/works?filter=author.id:A5017980378,28,155,IT
https://openalex.org/A5009451212,Odysseas Papazachariadis,https://api.openalex.org/works?filter=author.id:A5009451212,9,15,IT
https://openalex.org/A5081875121,Carl Vogel,https://api.openalex.org/works?filter=author.id:A5081875121,14,253,IE
https://openalex.org/A5060032812,Michael Hennessy,https://api.openalex.org/works?filter=author.id:A5060032812,35,173,US
https://openalex.org/A5003957507,Anne Treisman,https://api.openalex.org/works?filter=author.id:A5003957507,65,177,US
https://openalex.org/A5042386213,Alison M. Buttenheim,https://api.openalex.org/works?filter=author.id:A5042386213,29,205,US
https://openalex.org/A5050626793,Paolo Frasca,https://api.openalex.org/works?filter=author.id:A5050626793,23,226,FR
https://openalex.org/A5005977759,Sirkku Juhola,https://api.openalex.org/works?filter=author.id:A5005977759,31,134,FI
https://openalex.org/A5057801018,Georg Kirchsteiger,https://api.openalex.org/works?filter=author.id:A5057801018,23,125,BE
https://openalex.org/A5061435242,John T. Behrens,https://api.openalex.org/works?filter=author.id:A5061435242,19,78,US
https://openalex.org/A5051470154,Moyoko Tomiyasu,https://api.openalex.org/works?filter=author.id:A5051470154,9,29,JP
https://openalex.org/A5021922894,Lilia Yumagulova,https://api.openalex.org/works?filter=author.id:A5021922894,7,23,CA
https://openalex.org/A5006444565,Nicola Dragoni,https://api.openalex.org/works?filter=author.id:A5006444565,22,189,DK
https://openalex.org/A5001668359,Jaume Casabó,https://api.openalex.org/works?filter=author.id:A5001668359,32,154,ES
https://openalex.org/A5012149042,Lisa Slattery Rashotte,https://api.openalex.org/works?filter=author.id:A5012149042,9,16,US
https://openalex.org/A5064480048,Bum Chul Kwon,https://api.openalex.org/works?filter=author.id:A5064480048,19,97,US
https://openalex.org/A5077071822,David A. Hounshell,https://api.openalex.org/works?filter=author.id:A5077071822,23,85,US
https://openalex.org/A5000203370,Ben R. Lane,https://api.openalex.org/works?filter=author.id:A5000203370,12,45,GB
https://openalex.org/A5014189381,Ian B. Wood,https://api.openalex.org/works?filter=author.id:A5014189381,5,13,US
https://openalex.org/A5060009020,Travis Coan,https://api.openalex.org/works?filter=author.id:A5060009020,14,69,GB
https://openalex.org/A5030687237,Sophie Johnson,https://api.openalex.org/works?filter=author.id:A5030687237,2,20,GB
https://openalex.org/A5047667810,Efthimia Aivaloglou,https://api.openalex.org/works?filter=author.id:A5047667810,13,57,NL
https://openalex.org/A5018493743,Saima Ghazal,https://api.openalex.org/works?filter=author.id:A5018493743,10,34,PK
https://openalex.org/A5050939013,Juan Pablo Pinasco,https://api.openalex.org/works?filter=author.id:A5050939013,14,113,AR
https://openalex.org/A5014993912,Omar Guerrero,https://api.openalex.org/works?filter=author.id:A5014993912,10,122,GB
https://openalex.org/A5021631026,Daniele Casati,https://api.openalex.org/works?filter=author.id:A5021631026,4,12,CH
https://openalex.org/A5069264300,Francesca Colaiori,https://api.openalex.org/works?filter=author.id:A5069264300,21,59,IT
https://openalex.org/A5063520476,Mihai Avram,https://api.openalex.org/works?filter=author.id:A5063520476,15,119,DE
https://openalex.org/A5066184920,Prem Natarajan,https://api.openalex.org/works?filter=author.id:A5066184920,24,235,US
https://openalex.org/A5020348286,David A. Bluemke,https://api.openalex.org/works?filter=author.id:A5020348286,126,1355,US
https://openalex.org/A5022139141,Jun Sakuma,https://api.openalex.org/works?filter=author.id:A5022139141,24,331,JP
https://openalex.org/A5034213821,Alessandro Flamini,https://api.openalex.org/works?filter=author.id:A5034213821,4,39,IT
https://openalex.org/A5017056183,Gerald J. Schneider,https://api.openalex.org/works?filter=author.id:A5017056183,27,126,US
https://openalex.org/A5049664275,George Newman,https://api.openalex.org/works?filter=author.id:A5049664275,33,201,CA
https://openalex.org/A5003724434,Isabelle Bonhoure,https://api.openalex.org/works?filter=author.id:A5003724434,12,55,ES
https://openalex.org/A5065382337,Marc O. Ernst,https://api.openalex.org/works?filter=author.id:A5065382337,42,329,DE
https://openalex.org/A5004699426,Richard Swedberg,https://api.openalex.org/works?filter=author.id:A5004699426,41,422,US
https://openalex.org/A5046665314,Tanzeem Choudhury,https://api.openalex.org/works?filter=author.id:A5046665314,51,173,US
https://openalex.org/A5004183860,Thierry Nieus,https://api.openalex.org/works?filter=author.id:A5004183860,27,66,IT
https://openalex.org/A5018780651,Nicolas Roussel,https://api.openalex.org/works?filter=author.id:A5018780651,65,440,FR
https://openalex.org/A5008148589,Anam Parand,https://api.openalex.org/works?filter=author.id:A5008148589,17,33,GB
https://openalex.org/A5058488443,Noriyuki Nakamura,https://api.openalex.org/works?filter=author.id:A5058488443,15,92,JP
https://openalex.org/A5084677225,M. Admad,https://api.openalex.org/works?filter=author.id:A5084677225,1,1,SO
https://openalex.org/A5004177513,Huayang Li,https://api.openalex.org/works?filter=author.id:A5004177513,24,197,CN
https://openalex.org/A5082961171,Max Hinne,https://api.openalex.org/works?filter=author.id:A5082961171,14,70,NL
https://openalex.org/A5081956768,Martin A. Nowak,https://api.openalex.org/works?filter=author.id:A5081956768,121,512,US
https://openalex.org/A5032648713,Seyed Mostafa Kia,https://api.openalex.org/works?filter=author.id:A5032648713,15,84,NL
https://openalex.org/A5031538551,Emmeke Aarts,https://api.openalex.org/works?filter=author.id:A5031538551,11,42,NL
https://openalex.org/A5090310268,Jason I. Hong,https://api.openalex.org/works?filter=author.id:A5090310268,57,312,US
https://openalex.org/A5023313904,Gareth Tyson,https://api.openalex.org/works?filter=author.id:A5023313904,26,252,HK
https://openalex.org/A5016441552,Andrew Abbott,https://api.openalex.org/works?filter=author.id:A5016441552,42,153,US
https://openalex.org/A5034773967,Max Wolf,https://api.openalex.org/works?filter=author.id:A5034773967,23,57,DE
https://openalex.org/A5013145810,Jean‐Philippe Cointet,https://api.openalex.org/works?filter=author.id:A5013145810,17,162,FR
https://openalex.org/A5070853748,Jeong Hoon Ko,https://api.openalex.org/works?filter=author.id:A5070853748,15,28,US
https://openalex.org/A5061769997,Utz Weitzel,https://api.openalex.org/works?filter=author.id:A5061769997,20,192,NL
https://openalex.org/A5032220498,Jin‐Cheon Na,https://api.openalex.org/works?filter=author.id:A5032220498,20,103,SG
https://openalex.org/A5021035910,Y Hagmaye,https://api.openalex.org/works?filter=author.id:A5021035910,1,1,DE
https://openalex.org/A5024890366,Carolyn Hank,https://api.openalex.org/works?filter=author.id:A5024890366,7,38,US
https://openalex.org/A5000145586,Maria-Cristina Ghiţă,https://api.openalex.org/works?filter=author.id:A5000145586,1,1,RO
https://openalex.org/A5011228873,Alessandro Flammini,https://api.openalex.org/works?filter=author.id:A5011228873,57,216,IT
https://openalex.org/A5079012482,Richard B. Ivry,https://api.openalex.org/works?filter=author.id:A5079012482,89,352,US
https://openalex.org/A5017970674,Daniel Kim,https://api.openalex.org/works?filter=author.id:A5017970674,6,11,KR
https://openalex.org/A5077100638,Toby Gosden,https://api.openalex.org/works?filter=author.id:A5077100638,14,31,GB
https://openalex.org/A5003218340,Roger Giner‐Sorolla,https://api.openalex.org/works?filter=author.id:A5003218340,33,169,GB
https://openalex.org/A5060409997,Yanbo Shen,https://api.openalex.org/works?filter=author.id:A5060409997,6,44,CN
https://openalex.org/A5002925227,Ashley Amaya,https://api.openalex.org/works?filter=author.id:A5002925227,9,37,US
https://openalex.org/A5011474146,Patrick Janulis,https://api.openalex.org/works?filter=author.id:A5011474146,16,71,US
https://openalex.org/A5057005202,João Meirelles,https://api.openalex.org/works?filter=author.id:A5057005202,8,27,CH
https://openalex.org/A5046055856,Steven Willmott,https://api.openalex.org/works?filter=author.id:A5046055856,12,103,US
https://openalex.org/A5081222009,Babak Fotouhi,https://api.openalex.org/works?filter=author.id:A5081222009,9,31,US
https://openalex.org/A5001949402,Peter Kuppens,https://api.openalex.org/works?filter=author.id:A5001949402,58,348,BE
https://openalex.org/A5029638799,Alessandro Gasparetto,https://api.openalex.org/works?filter=author.id:A5029638799,25,180,IT
https://openalex.org/A5076480796,Jonathan Hammond,https://api.openalex.org/works?filter=author.id:A5076480796,13,100,QA
https://openalex.org/A5076660291,Yu Ding,https://api.openalex.org/works?filter=author.id:A5076660291,18,111,CN
https://openalex.org/A5020200598,Diego G. Bassani,https://api.openalex.org/works?filter=author.id:A5020200598,36,160,CA
https://openalex.org/A5044244385,Matthias Dehmer,https://api.openalex.org/works?filter=author.id:A5044244385,38,378,CH
https://openalex.org/A5007577739,Bruce N. Walker,https://api.openalex.org/works?filter=author.id:A5007577739,31,296,US
https://openalex.org/A5052534111,Liu Huan,https://api.openalex.org/works?filter=author.id:A5052534111,33,609,CN
,,,,,
https://openalex.org/A5009408707,Xiang Ren,https://api.openalex.org/works?filter=author.id:A5009408707,40,488,US
https://openalex.org/A5061703664,Qingpei Xia,https://api.openalex.org/works?filter=author.id:A5061703664,1,3,CN
https://openalex.org/A5067849732,Roberta Amato,https://api.openalex.org/works?filter=author.id:A5067849732,3,8,ES
https://openalex.org/A5068651250,Valerio Capraro,https://api.openalex.org/works?filter=author.id:A5068651250,32,267,IT
https://openalex.org/A5050529378,Thomas Hardjono,https://api.openalex.org/works?filter=author.id:A5050529378,17,245,RU
https://openalex.org/A5089057306,Fahad AlGhamdi,https://api.openalex.org/works?filter=author.id:A5089057306,10,44,SA
https://openalex.org/A5003377833,Ulrik Brandes,https://api.openalex.org/works?filter=author.id:A5003377833,42,295,CH
https://openalex.org/A5040820784,Munmun De Choudhury,https://api.openalex.org/works?filter=author.id:A5040820784,53,278,US
https://openalex.org/A5018222104,Diego Gambetta,https://api.openalex.org/works?filter=author.id:A5018222104,26,171,IT
https://openalex.org/A5054518832,Thema Monroe-White,https://api.openalex.org/works?filter=author.id:A5054518832,7,38,US
https://openalex.org/A5057831992,Eric R. Thompson,https://api.openalex.org/works?filter=author.id:A5057831992,10,92,US
https://openalex.org/A5040173866,Shahar Ronen,https://api.openalex.org/works?filter=author.id:A5040173866,5,14,US
https://openalex.org/A5012287911,Fengmei Liu,https://api.openalex.org/works?filter=author.id:A5012287911,8,103,CN
https://openalex.org/A5080658884,Quan Li,https://api.openalex.org/works?filter=author.id:A5080658884,110,2119,CN
https://openalex.org/A5039639177,Gwyneth Sutherlin,https://api.openalex.org/works?filter=author.id:A5039639177,1,7,US
https://openalex.org/A5087173676,Sendy Ghirardi,https://api.openalex.org/works?filter=author.id:A5087173676,2,10,ES
https://openalex.org/A5074784153,Steve Arcona,https://api.openalex.org/works?filter=author.id:A5074784153,22,78,US
https://openalex.org/A5060456545,Pekka Räsänen,https://api.openalex.org/works?filter=author.id:A5060456545,32,226,FI
https://openalex.org/A5077494001,Jordyn Seybolt,https://api.openalex.org/works?filter=author.id:A5077494001,3,5,US
https://openalex.org/A5014185306,Sarah J. Gervais,https://api.openalex.org/works?filter=author.id:A5014185306,27,153,US
https://openalex.org/A5024185512,László Németh,https://api.openalex.org/works?filter=author.id:A5024185512,26,242,DZ
https://openalex.org/A5015722935,Lorenzo Riches,https://api.openalex.org/works?filter=author.id:A5015722935,2,2,IT
https://openalex.org/A5035040485,Maarten Postma,https://api.openalex.org/works?filter=author.id:A5035040485,39,459,NL
https://openalex.org/A5076171532,Lukas Norbutas,https://api.openalex.org/works?filter=author.id:A5076171532,7,10,NL
https://openalex.org/A5023775697,Brian Guay,https://api.openalex.org/works?filter=author.id:A5023775697,6,20,US
https://openalex.org/A5038605560,Marilza A. Rodrigues Tognetti,https://api.openalex.org/works?filter=author.id:A5038605560,1,1,BR
https://openalex.org/A5004123466,Laura R. Saslow,https://api.openalex.org/works?filter=author.id:A5004123466,22,74,US
https://openalex.org/A5043382340,Mattijs Jonker,https://api.openalex.org/works?filter=author.id:A5043382340,11,63,NL
https://openalex.org/A5021584079,Marcin Gruza,https://api.openalex.org/works?filter=author.id:A5021584079,7,19,PL
https://openalex.org/A5069041669,Mai ElSherief,https://api.openalex.org/works?filter=author.id:A5069041669,12,37,US
https://openalex.org/A5043639182,Laura Radaelli,https://api.openalex.org/works?filter=author.id:A5043639182,7,17,IL
https://openalex.org/A5064437896,Sandra González‐Bailón,https://api.openalex.org/works?filter=author.id:A5064437896,24,104,US
https://openalex.org/A5052014576,Brian Knutson,https://api.openalex.org/works?filter=author.id:A5052014576,76,239,US
https://openalex.org/A5000208394,Jingjing Zeng,https://api.openalex.org/works?filter=author.id:A5000208394,26,88,CN
https://openalex.org/A5030079806,Jillian J. Jordan,https://api.openalex.org/works?filter=author.id:A5030079806,14,54,US
https://openalex.org/A5053865422,Bowen Liu,https://api.openalex.org/works?filter=author.id:A5053865422,11,80,CN
https://openalex.org/A5050554579,Andrés F. Castro Torres,https://api.openalex.org/works?filter=author.id:A5050554579,6,55,ES
https://openalex.org/A5002436016,Suchita Jain,https://api.openalex.org/works?filter=author.id:A5002436016,2,2,IN
https://openalex.org/A5072822499,Marcel Ausloos,https://api.openalex.org/works?filter=author.id:A5072822499,58,568,GB
,,,,,
https://openalex.org/A5013118228,Richard Warner,https://api.openalex.org/works?filter=author.id:A5013118228,6,18,GB
https://openalex.org/A5076658851,Javier Vásquez,https://api.openalex.org/works?filter=author.id:A5076658851,2,5,CL
https://openalex.org/A5047112693,Alison Scott,https://api.openalex.org/works?filter=author.id:A5047112693,22,93,US
https://openalex.org/A5033944244,Nadia Campo Woytuk,https://api.openalex.org/works?filter=author.id:A5033944244,6,19,SE
https://openalex.org/A5019872695,Sarah Louise Donovan,https://api.openalex.org/works?filter=author.id:A5019872695,4,4,AU
https://openalex.org/A5081508670,Alessandro Provetti,https://api.openalex.org/works?filter=author.id:A5081508670,13,96,GB
https://openalex.org/A5081580898,John F. Duncan,https://api.openalex.org/works?filter=author.id:A5081580898,3,11,US
https://openalex.org/A5011229206,Vivek K. Singh,https://api.openalex.org/works?filter=author.id:A5011229206,23,157,US
https://openalex.org/A5082691592,Indr liobait,https://api.openalex.org/works?filter=author.id:A5082691592,2,2,FI
https://openalex.org/A5050726355,Anwesha Choudhury,https://api.openalex.org/works?filter=author.id:A5050726355,1,9,US
https://openalex.org/A5080158177,Dong Woo Seo,https://api.openalex.org/works?filter=author.id:A5080158177,20,154,KR
https://openalex.org/A5055571018,Lotte M. Willemsen,https://api.openalex.org/works?filter=author.id:A5055571018,12,42,NL
https://openalex.org/A5033160020,YongSeog Kim,https://api.openalex.org/works?filter=author.id:A5033160020,8,12,US
https://openalex.org/A5081264422,Jonathan Brooks,https://api.openalex.org/works?filter=author.id:A5081264422,39,140,GB
https://openalex.org/A5072655436,Étienne Vignola-Gagné,https://api.openalex.org/works?filter=author.id:A5072655436,10,29,NL
https://openalex.org/A5020083106,Hiroo Ikehira,https://api.openalex.org/works?filter=author.id:A5020083106,16,142,JP
https://openalex.org/A5059518831,Belén García Álvarez,https://api.openalex.org/works?filter=author.id:A5059518831,6,86,CL
https://openalex.org/A5009226914,Ravi Tiwari,https://api.openalex.org/works?filter=author.id:A5009226914,11,90,US
https://openalex.org/A5089575499,Alois Ferscha,https://api.openalex.org/works?filter=author.id:A5089575499,26,294,AT
https://openalex.org/A5011970474,Srebrenka Letina,https://api.openalex.org/works?filter=author.id:A5011970474,6,44,GB
https://openalex.org/A5078795224,Alessandro Sapio,https://api.openalex.org/works?filter=author.id:A5078795224,16,86,IT
https://openalex.org/A5029047472,Philippa Kerr,https://api.openalex.org/works?filter=author.id:A5029047472,8,23,ZA
https://openalex.org/A5005355207,Wolfgang Aigner,https://api.openalex.org/works?filter=author.id:A5005355207,25,172,AT
https://openalex.org/A5084610727,Janina M. Mahfoud,https://api.openalex.org/works?filter=author.id:A5084610727,5,7,GB
https://openalex.org/A5046018227,Jessica T. Davis,https://api.openalex.org/works?filter=author.id:A5046018227,16,53,US
https://openalex.org/A5053731711,Julien Larrègue,https://api.openalex.org/works?filter=author.id:A5053731711,5,58,CA
https://openalex.org/A5058027159,Nathaniel J. S. Ashby,https://api.openalex.org/works?filter=author.id:A5058027159,12,36,US
https://openalex.org/A5028772801,Amit P. Sheth,https://api.openalex.org/works?filter=author.id:A5028772801,80,1059,US
https://openalex.org/A5017603170,Jinfeng Wang,https://api.openalex.org/works?filter=author.id:A5017603170,76,1602,CN
https://openalex.org/A5024818901,Tao Chen,https://api.openalex.org/works?filter=author.id:A5024818901,137,7168,CN
https://openalex.org/A5006160562,Yanzhang He,https://api.openalex.org/works?filter=author.id:A5006160562,22,145,GB
https://openalex.org/A5006645360,Kareem Darwish,https://api.openalex.org/works?filter=author.id:A5006645360,31,171,QA
https://openalex.org/A5078849383,Kim I. Mortensen,https://api.openalex.org/works?filter=author.id:A5078849383,10,37,DK
